,A_H2,A_CO,A_HCOOH,A_C2,composition,Cu,Ag,Au,Pt,Pd,Al,Cu_top,Ag_top,Au_top,Pt_top,Pd_top,Al_top,top_max,A_C2-CO,LP_C2_mean,LP_CO_mean,LP_H2_mean,LP_HCOOH_mean,LP_C2_CO_mean
14,1.1269796001964876,1.4536503234884473e-05,0.7505569651581466,5.017566556219024e-06,Cu0.35Al0.35Ag0.2Pt0.05Pd0.05,0.35,0.2,0.0,0.05,0.05,0.35,0.257,0.435,0.0,0.002,0.006,0.3,Ag_top,-9.518936678665448e-06,0.7971387324430164,0.7925819370236834,0.535344114367621,0.5244161309078933,0.0045567954193329804
15,0.8194644260232739,7.547340107487263e-06,0.6588853470760829,5.115036275480169e-06,Ag0.35Cu0.2Al0.35Pt0.05Pd0.05,0.2,0.35,0.0,0.05,0.05,0.35,0.141,0.534,0.0,0.006,0.01,0.309,Ag_top,-2.432303832007094e-06,0.7650385347198575,0.7606105048718861,0.6190431108160143,0.5776692044070463,0.004428029847971531
16,12.448557701302828,2.6960862067253453e-06,1.171431552869677,2.182690264538619e-07,Cu0.25Al0.35Ag0.3Pt0.05Pd0.05,0.25,0.3,0.0,0.05,0.05,0.35,0.176,0.569,0.0,0.0,0.002,0.252,Ag_top,-2.4778171802714832e-06,0.7727376801081881,0.7612757862272727,0.5622423514166434,0.5435021151357342,0.011461893880915385
17,16.093941776586007,5.300051982821719e-06,2.0011308154341454,7.215288110405482e-07,Cu0.35Al0.3Ag0.25Pt0.05Pd0.05,0.35,0.25,0.0,0.05,0.05,0.3,0.214,0.573,0.0,0.004,0.008,0.2,Ag_top,-4.578523171781171e-06,0.7628897591843025,0.750482260007153,0.4455157008393419,0.3916957231489152,0.012407499177149499
18,18.143674125812897,0.0037584088309264,1.3925961026608331,0.0002548016148473,Cu0.25Ag0.35Al0.3Pt0.05Pd0.05,0.25,0.35,0.0,0.05,0.05,0.3,0.177,0.617,0.0,0.004,0.006,0.197,Ag_top,-0.0035036072160791,0.755622478803494,0.7398196538876222,0.5217148935291913,0.46687317125199596,0.015802824915871715
19,3.98458829609262,0.0006770227553908,1.838944904267384,1.2856652754451037e-06,Cu0.3Al0.3Ag0.3Pt0.05Pd0.05,0.3,0.3,0.0,0.05,0.05,0.3,0.221,0.576,0.0,0.004,0.004,0.195,Ag_top,-0.0006757370901153549,0.7461974828144732,0.7328348812394664,0.4661076472405197,0.4038987953083778,0.013362601575007021
20,476.3259178432456,3.3876653250374106e-06,0.9368792004045798,2.687399146142289e-11,Au0.3Pt0.15Ag0.15Cu0.35Pd0.05,0.35,0.15,0.3,0.15,0.05,0.0,0.286,0.408,0.276,0.016,0.014,0.0,Ag_top,-3.3876384510459492e-06,1.0024205520371061,0.7290728665577264,0.10439361374441672,0.3299307979005257,0.27334768547937977
21,477.88196829085024,2.4144426698523182e-06,1.246187065016917,4.253988372324934e-12,Au0.35Pt0.15Ag0.15Cu0.3Pd0.05,0.3,0.15,0.35,0.15,0.05,0.0,0.203,0.398,0.367,0.03,0.002,0.0,Ag_top,-2.414438415863946e-06,1.010282071489812,0.7587781182411347,0.10673615516766666,0.3157917164901394,0.25150395324867736
22,434.8314493364336,8.683427223659775e-07,1.229988151111715,6.895292139735333e-12,Au0.35Pt0.15Ag0.1Cu0.35Pd0.05,0.35,0.1,0.35,0.15,0.05,0.0,0.265,0.345,0.367,0.018,0.004,0.0,Au_top,-8.683358270738377e-07,1.0075964711536778,0.7754278572123579,0.10861441574211116,0.31363029999882314,0.23216861394131996
23,470.8254602109488,2.7863275007512985e-06,1.2161534890794716,4.748980643849104e-11,Au0.3Pt0.15Ag0.25Cu0.25Pd0.05,0.25,0.25,0.3,0.15,0.05,0.0,0.218,0.479,0.282,0.011,0.01,0.0,Ag_top,-2.7862800109448598e-06,0.9940408761601869,0.7202289865692935,0.11540043856497484,0.33539174755223294,0.2738118895908933
24,528.3148596653397,9.702232613201522e-07,0.8498554278006887,1.0269095377340703e-10,Au0.35Pt0.15Ag0.25Cu0.2Pd0.05,0.2,0.25,0.35,0.15,0.05,0.0,0.087,0.577,0.324,0.01,0.002,0.0,Ag_top,-9.70120570366379e-07,1.0220543603906411,0.7310646734469293,0.10838141046995864,0.34391929898603657,0.29098968694371175
25,536.325065493248,5.064316820359206e-06,0.8480287518580123,3.4392605761209754e-10,Cu0.35Au0.2Pt0.15Ag0.25Pd0.05,0.35,0.25,0.2,0.15,0.05,0.0,0.228,0.572,0.188,0.008,0.004,0.0,Ag_top,-5.063972894301594e-06,0.9362327214626925,0.6852686671428572,0.10139910208618479,0.32320967705425263,0.2509640543198353
26,440.9687781781104,3.934513835892207e-06,1.1827908000011105,9.896295688711367e-10,Au0.25Pt0.15Ag0.25Cu0.3Pd0.05,0.3,0.25,0.25,0.15,0.05,0.0,0.233,0.528,0.221,0.018,0.0,0.0,Ag_top,-3.933524206323337e-06,0.9628526809877339,0.705325390266854,0.11589938764669593,0.3181226886544824,0.25752729072087993
27,517.15926439854,2.912277411652869e-06,0.9017274061608394,8.760756927040074e-12,Au0.35Pt0.15Ag0.2Cu0.25Pd0.05,0.25,0.2,0.35,0.15,0.05,0.0,0.153,0.502,0.329,0.01,0.006,0.0,Ag_top,-2.912268650895942e-06,1.0313921193958693,0.7376883133215297,0.10400334356403823,0.34483497138810587,0.29370380607433955
28,437.0846897351871,3.0276850295175702e-06,1.1112712179794313,1.5516889775345775e-10,Au0.25Pt0.15Ag0.2Cu0.35Pd0.05,0.35,0.2,0.25,0.15,0.05,0.0,0.246,0.48,0.244,0.016,0.014,0.0,Ag_top,-3.027529860619817e-06,0.9746188450917893,0.7298697284951975,0.11278605955021202,0.32630909269667374,0.24474911659659196
29,421.75355766655207,2.5213304028061325e-06,1.2006377127175565,2.6125556934032527e-10,Au0.3Pt0.15Ag0.2Cu0.3Pd0.05,0.3,0.2,0.3,0.15,0.05,0.0,0.205,0.496,0.269,0.028,0.002,0.0,Ag_top,-2.521069147236792e-06,0.9955372502043708,0.7265239196012816,0.11435094516364078,0.33318703686355033,0.2690133306030892
30,454.0176582123436,1.1360596182408986e-06,1.4081853213492423,6.066427604360917e-11,Au0.3Pt0.15Ag0.35Cu0.15Pd0.05,0.15,0.35,0.3,0.15,0.05,0.0,0.056,0.689,0.241,0.01,0.004,0.0,Ag_top,-1.135998953964855e-06,1.01098060255114,0.7236008643306814,0.1256470215261138,0.3346028848931373,0.28737973822045865
